food_code,food_name,meal_type,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit
ASC056,Boiled egg (Ubla anda),breakfast,asc_manual,189.768219,45.35460281,0.119933769,4.430860996,3.038874149,0.001059603,0.10980133,981.6357422,1154.182129,385.0198669,121.1920547,17.74503326,61.73841095,4.877483368,170.9406586,50.9139061,0.64307946,0.029271523,13.4308939,0.000225166,0.031456955,0.014569537,0.411721855,65.56291199,0.504205287,0.085033111,0.278145701,0.566225171,4.837748051,16.40360832,0.020066224,0.063211918,0.039238412,0.487748355,0.053874172,6.051291466,16.40360832,0,52.04966736,egg
ASC057,Fried Egg ,breakfast,asc_manual,928.1904907,223.66745,0.31359306,11.58545399,19.62242317,0.002770563,0.28709957,3969.298584,5413.965332,8405.419922,316.8831177,46.39826584,161.4285736,12.75324726,446.961731,133.1255341,1.693160176,0.077705629,35.11800766,0.000588745,0.082251087,0.03809524,1.076536775,171.4285736,7.071341991,0.222337663,0.727272689,2.216883183,12.64935017,42.89082336,0.052467532,0.165281385,0.102597401,1.275324702,0.140865803,15.82242393,42.89082336,0,136.0952454,egg
ASC058,Poached egg,breakfast,asc_manual,518.0535889,123.8668823,0.366249979,11.97607136,8.194107056,0.045714285,0.29607144,2646.910645,3112.169678,1038.178589,326.7857056,48.24106979,167.2053528,14.7946434,1163.072144,141.3035736,1.746517897,0.081071429,36.28687286,0.000607143,0.08553572,0.039285716,1.119107127,176.7857208,1.359553576,0.229285717,0.75,1.526785731,13.04464245,44.23115921,0.054107141,0.170446426,0.105803572,1.315178633,0.145267859,16.31687546,44.23115921,0,140.3482208,egg
ASC059,Scrambled egg (Ande ki bhurji),breakfast,asc_manual,649.5142822,155.9710083,1.351571441,10.29085732,12.21242809,1.084428549,0.236857146,5674.171387,3944.73584,1021.828552,273.6000061,64.59285736,155.1842804,12.40999985,374.6562805,136.0142822,1.419357181,0.070142858,29.17592812,0.001342857,0.07,0.031428572,0.964571416,196.1714325,1.240499973,0.183428571,0.599999964,1.644285798,10.43571377,36.89135742,0.049714286,0.163928568,0.101785712,1.127857208,0.124785714,13.48921394,36.89135742,0.430714279,189.8785706,egg
ASC060,Baked egg ,breakfast,asc_manual,916.633667,218.8469849,15.4169302,11.88178158,12.65217781,1.66495049,1.025544524,6173.039551,3702.291992,838.9901123,204.3564301,164.0544586,236.0148468,17.93564415,523.2875366,143.6930695,1.48123765,0.085841581,22.90163231,0.000336634,0.198514849,0.021782178,1.214554429,185.5445557,0.950841606,0.127128705,0.415841579,1.450495124,7.232673168,35.36579132,0.104257427,0.155891091,0.548762381,0.820792079,0.111732669,9.88856411,35.36579132,0,122.0247498,egg
ASC061,Plain omelette/omlet,breakfast,asc_manual,1127.426514,272.4109802,0.644825161,9.664055824,25.74034882,0.514055967,0.115944058,4620.503418,6433.856445,12775.58008,255.9440613,48.40209579,140.0062866,10.21818161,226.1813965,114.0769196,1.350034952,0.060419582,28.42178154,0.000657343,0.041258741,0.015384615,0.899440587,138.4615326,10.37674809,0.08979021,0.587412596,1.787412524,10.21678257,35.30346298,0.045314685,0.144720271,0.088286713,1.064685345,0.117027968,12.97513962,35.30346298,0.210839152,123.1433563,omelette
ASC062,Stuffed egg omelette/omlet,breakfast,asc_manual,843.3129883,203.5148621,2.30194664,8.602519035,17.77450371,1.568358779,0.750305355,4762.884766,4522.704102,7171.76709,154.3778687,89.90934753,182.3870239,14.14961815,267.1867981,161.7213745,0.914332092,0.062900767,16.65291977,0.001885496,0.072709925,0.01221374,0.903702319,115.9618301,5.773377895,3.207404613,0.320610672,5.164885521,5.576335907,26.8039875,0.084847324,0.11937023,0.575858772,0.784923673,0.134103045,9.02478981,26.8039875,3.164694786,649.9771118,omelette
ASC063,Pancake,breakfast,asc_manual,846.2116699,203.3556061,20.48965073,5.682128906,10.81661701,3.315197945,0.652868092,2766.083984,2526.376221,4767.848633,35.92903519,79.48967743,101.2862167,13.55982208,143.69841,116.8261414,0.694039047,0.065771736,4.531661987,0.003548197,0.15690124,0.007687759,0.524352431,19.43701935,3.783004284,1.591957331,0.082460083,0.683619142,1.434216499,12.84276772,0.059112951,0.097894736,0.240248367,0.515682995,0.058285039,3.098663568,12.84276772,1.18864572,195.3932648,pancake
ASC064,Keema pancake,breakfast,asc_manual,733.0740967,176.2749786,9.559337616,9.006999969,11.2455883,2.196671247,0.840624213,4774.81543,3416.917725,2148.884277,46.43195343,40.9630661,110.675148,16.95063019,125.3999176,198.4211884,0.927234888,0.074006073,2.469732523,0.002312618,0.165706754,0.010191833,1.455060124,38.43408203,1.603373766,2.126880884,0.031581093,4.300617218,0.549285471,11.07911015,0.073832355,0.105689764,1.827249765,0.568392158,0.116614953,2.319810867,11.07911015,4.201489925,770.604126,pancake
ASC065,Vegetable pancake,breakfast,asc_manual,520.5524902,125.1763458,12.23516846,3.865659475,6.57317543,2.085040569,2.477165937,2574.501709,1578.669312,1920.97998,19.31519318,42.88562393,63.24744034,19.9054966,116.6941986,230.7176666,0.785663664,0.088768676,2.071177959,0.003307725,0.207814768,0.010029877,0.47901836,35.16815948,1.53783834,4.209240437,0.029756723,13.93694019,0.517554402,24.38959122,0.086365767,0.057445582,0.55148524,0.45992744,0.101485275,2.480119467,24.38959122,17.6067009,1985.42041,pancake
ASC066,Jam and fruit pancake,breakfast,asc_manual,675.4348145,162.0184326,20.7275753,3.791611433,7.008038521,7.847491264,1.208665848,1792.722168,1632.640503,3082.63501,23.09235954,54.05626678,68.54142761,11.90047836,93.0852356,110.4230347,0.518479645,0.059129611,2.930840015,0.004123908,0.414222747,0.00836184,0.370269865,12.49258804,2.535522699,1.074781418,0.052998859,1.003800869,0.921801627,12.79508591,0.051866211,0.070159636,0.185769662,0.364355743,0.068912961,2.249274015,12.79508591,9.850247383,146.3267822,pancake
ASC067,Khoa and coconut pancake,breakfast,asc_manual,1138.778442,271.9807129,27.32319069,6.979613304,15.29441357,16.4708004,1.651616216,6999.286133,2755.887939,3040.072754,21.34785652,157.2231293,151.283905,22.6088047,101.0040588,205.4332428,1.11850667,0.096212231,10.61369991,0.02369993,0.252009839,0.013352073,0.800853789,11.54884052,2.541078806,1.043780684,0.048995081,2.865794182,0.852164447,26.87258339,0.057821505,0.086047083,0.251900911,0.386988759,0.055976808,5.498432636,26.87258339,1.02248764,171.6233368,pancake
ASC068,Brown stock,breakfast,asc_manual,89.24229431,21.32481384,0.251715273,1.948392749,1.384061098,0.14024584,0.093781821,2.978655577,1.6365273,7.670627117,0,17.16499519,16.78444672,0.717893362,44.59760284,36.67772293,0.297004074,0.003670216,0.025507895,0.000124466,0.015023402,0.002468755,0.009782441,0,0.003654271,0.041310497,0,0.368513107,0,1.301874757,0.019903308,0.01515764,0.710834265,0.008460628,0.00319138,0.045998562,1.301874757,0.307668567,101.7427902,cup
ASC069,Vegetable stock,breakfast,asc_manual,72.83649445,17.60440254,0.959589601,0.299693078,1.377679467,0.44290787,0.381561041,853.5580444,343.8364563,67.21044922,3.46091342,5.082204819,5.433592319,2.637599945,49.74882507,30.04964828,0.117208287,0.013464524,0.097427331,0.000320154,0.040915929,0.005295781,0.052837454,15.56598663,0.04408437,0.396834582,0,2.031112671,0,3.351769447,0.010472408,0.003748571,0.061909493,0.041523743,0.013543359,0.230327383,3.351769447,1.824336529,330.9511414,cup
ASC070,Chicken stock,breakfast,asc_manual,125.0230103,29.88019753,0.367801577,3.686460972,1.510480165,0.195717514,0.10351111,139.3366852,167.2170563,66.50884247,10.23241138,3.569623709,30.82258224,4.250565052,58.57991791,56.11716843,0.183475196,0.050043888,3.105220318,0.000144966,0.020654343,0.00146296,0.144234613,1.157068729,0.050718181,0.041348584,0.229418814,0.263332903,4.621625423,2.710393667,0.017999735,0.010590505,1.352872729,0.20135656,0.091614582,0.772369981,2.710393667,0.222436503,6.411756992,cup
ASC079,Clear tomato soup (Tamatar ka soup),breakfast,asc_manual,330.9048157,80.07408905,3.450685263,4.793009281,12.22490883,1.436690569,1.963787317,851.472168,1413.997559,4382.484375,0,29.04602051,50.31183243,22.38601685,5135.742188,232.9466858,1.144492626,0.054993086,0.206368655,0.002074689,0.232365146,0.013579781,0.23168616,0,3.471212149,6.135797977,0,14.32428074,0,11.0430336,0.028540174,0.014197158,0.322802722,0.122557528,0.053369798,0.765905976,11.0430336,13.36904335,3417.469482,soup bowl
ASC080,Lentil soup,lunch,asc_manual,129.8504791,31.16623878,3.944583178,9.653425217,11.67877769,1.055166125,2.573950529,568.3059692,231.8271332,109.9548569,2.188937187,40.56832886,96.89124298,36.6117897,10418.84277,350.2551575,2.25929904,0.097399734,1.987334013,0.001840274,0.353699625,0.038280707,0.467971891,9.845078468,0.093814969,1.933097959,0,8.170186043,0,8.972459793,0.026712226,0.015392441,0.195818916,0.136369765,0.041404825,0.564841092,8.972459793,4.599881649,2080.891846,soup bowl
ASC081,Chicken consomme (Clear chicken soup),breakfast,asc_manual,199.2443542,47.9448204,1.185413957,11.47149181,12.01870346,0.540991604,1.568348885,819.6491699,1205.064697,595.9052734,16.99867249,35.4791069,102.4497528,32.34705734,8953.636719,305.3873291,1.824059248,0.06214254,3.830301046,0.001073484,0.360026568,0.020362992,0.455533415,9.561753273,0.045263391,0.353541404,0.079017259,4.650287628,0,5.038667679,0.018809209,0.037352812,1.350841165,0.331075698,0.094134577,0.891124368,5.038667679,0.930898607,560.4404907,soup bowl
ASC082,Cream of tomato soup,breakfast,asc_manual,404.6037903,97.81221771,3.928005934,4.6103158,13.11548424,1.807136655,1.375237942,2374.481445,1898.594727,3845.493164,5.469290733,39.60661697,56.77097702,19.75345993,4461.222656,205.6585236,0.954173863,0.046297576,0.278179049,0.002093426,0.149340406,0.011245674,0.240960211,26.01427269,3.051167727,5.203892708,0,11.49286366,0,9.517279625,0.027711937,0.032424308,0.278438568,0.146193773,0.04681012,0.943101227,9.517279625,11.51254368,2573.711182,soup bowl
ASC083,Cream of green peas soup,breakfast,asc_manual,529.6303711,127.8408279,6.750673294,7.126903534,14.78137112,1.609865308,2.950526476,2672.927002,2142.498535,4324.333008,6.190942764,51.01322174,76.13671875,29.97392845,4999.696289,242.6022034,1.484651089,0.105361082,0.877258241,0.002017136,0.274161577,0.021052632,0.564602196,29.44675636,3.422839642,4.132117748,0,16.43280411,0,21.68381882,0.096450433,0.038078334,0.469596088,0.301787019,0.078176253,1.85436964,21.68381882,12.79833508,1001.410034,soup bowl
ASC084,Cream of spinach soup,breakfast,asc_manual,416.0080872,100.5377808,3.446488857,5.214042664,13.30996323,1.130945206,1.740810394,2433.500244,1903.385498,3918.173096,5.466571808,70.76974487,64.43806458,52.29285049,4429.807617,404.129425,2.100121975,0.103472106,1.189996481,0.012910728,0.591588557,0.012753172,0.391512215,26.00134087,3.513612986,0.252590835,0,141.6310577,0,64.42694092,0.079882413,0.06699717,0.199796394,0.16582647,0.078205265,2.266357899,64.42694092,13.69117737,4180.575684,soup bowl
ASC085,Cream of mixed vegetable soup,breakfast,asc_manual,248.4183197,59.64580536,4.931180954,6.844812393,9.049255371,2.097737312,2.143377542,2015.63855,852.767395,171.6004333,7.04746151,65.26049042,94.33388519,27.04773712,5655.449707,255.8692017,1.363438129,0.074083887,0.640259385,0.001926049,0.225938186,0.020419426,0.476324499,28.59823418,0.169619203,3.599558353,0,11.37748337,0,15.02784252,0.056881901,0.037025385,0.320502192,0.237582788,0.062555186,1.436506629,15.02784252,10.76793671,1564.125244,soup bowl
ASC086,Cream of mushroom soup,breakfast,asc_manual,484.6348877,117.2778015,3.742418528,6.640302181,15.50072861,1.931230068,1.336176038,2922.176758,2330.750732,4743.447266,6.743460655,70.56117249,106.930191,24.30723381,5276.05957,249.7863922,1.811760187,0.080226384,0.245615289,0.003346106,0.188869148,0.012265685,0.557636201,32.07476807,3.651168823,4.305978298,0,4.352494717,0,8.190135956,0.015572088,0.035498228,0.21672079,0.208786756,0.050942861,2.744821072,8.190135956,1.543874145,77.09437561,soup bowl
ASC087,Chicken sweet corn soup,breakfast,asc_manual,119.0310211,28.32048225,1.632999063,14.47509766,12.59302998,0.265005171,0.466163397,106.1809692,155.2032013,113.2244034,6.365046501,91.49768066,177.6701508,41.63731003,12205.33496,362.1540833,3.826664925,0.10866598,2.672063112,3.52E-05,0.228397101,0.004550155,1.021913171,0.719751835,0.066809721,0.01327818,0.179627717,0.088417791,2.874870539,5.565237999,0.027942089,0.017543951,1.041949391,0.242264733,0.057119954,0.581163406,5.565237999,0.835573912,4.115304947,soup bowl
ASC088,Minestrone soup,breakfast,asc_manual,178.3941345,42.65936279,3.714839697,9.303705215,11.08742046,1.014839768,1.922629118,787.8424683,334.7933655,103.8300934,3.697990417,53.55361176,101.2982101,31.05898857,8875.064453,299.6387939,1.817224264,0.060966864,0.712292254,0.001166757,0.221564367,0.011732754,0.393720806,14.19228649,0.104546443,3.240673542,0,10.80684471,0,10.10075474,0.039359044,0.02281912,0.639679551,0.130961433,0.042297665,0.768652916,10.10075474,8.442585945,1748.036377,soup bowl
ASC089,Egg drop soup,breakfast,asc_manual,110.833992,26.63651466,1.100723863,12.92991352,13.51639652,0.604657769,0.810668766,929.7262573,583.3798828,160.3682098,31.66640472,100.1354828,170.9576721,39.39339066,12418.84375,346.4177856,3.930220366,0.092210859,3.300180912,0.000494099,0.242108583,0.007553108,1.044406056,28.12903214,0.180243909,0.079370573,0.06608969,7.623445988,1.149488568,8.871038437,0.011502754,0.020810386,0.085483871,0.155011803,0.030078677,1.717616081,8.871038437,2.67757678,63.91423798,soup bowl
ASC090,Chinese cabbage and meat ball soup,breakfast,asc_manual,1992.373657,484.305481,1.429005623,5.210831642,56.57162094,0.373429209,0.566086471,6459.891602,10712.20996,32686.76758,5.829716682,41.0703392,64.93245697,15.07293606,4249.40625,147.0952759,1.519518852,0.042589158,0.730495095,0.000610375,0.11217881,0.005693293,0.360311627,6.775018215,25.43430901,1.346286774,0.011279164,8.539234161,0.196176901,4.367907047,0.015782021,0.012572831,0.369762063,0.057051949,0.016759228,0.468208224,4.367907047,3.591085434,640.3692017,soup bowl
ASC091,French onion soup,breakfast,asc_manual,230.8959961,55.60973358,4.275220394,11.40778637,14.39195728,1.502301812,1.013299227,2424.628662,995.7525024,166.5899353,10.58681393,106.2202301,167.1304321,37.54418945,11202.8877,320.6748962,3.522037506,0.096683718,0.23888889,0.00077863,0.259818137,0.006251776,0.991759062,44.42455292,0.099772662,0.202443868,0,1.595339537,0,7.062645435,0.011292981,0.012668372,0.083617508,0.087595902,0.025106564,0.765117943,7.062645435,1.52088666,53.65018463,soup bowl
ASC092,Hot and sour soup,breakfast,asc_manual,132.1653748,31.51394653,1.775766611,3.116294622,1.312411904,0.656033576,0.601207912,199.036026,223.1152039,125.9807663,17.90585327,10.68249893,34.22103882,7.526093006,163.2559967,93.43328094,0.426936388,0.046649873,3.252836943,0.001360407,0.114308141,0.008396947,0.184388295,7.006106853,0.102599233,0.729448855,0.167175561,6.902957439,3.294211149,10.13470936,0.022998728,0.022854706,0.966780901,0.218757257,0.088088043,1.50590384,10.13470936,6.256027699,595.2139282,soup bowl
ASC093,Talaumein soup,breakfast,asc_manual,149.3231201,35.62731171,4.171391487,10.12203026,12.78479099,0.767923057,1.93941474,257.7396545,354.0782166,793.1891479,12.39669418,42.33483124,101.5438309,37.80500793,11088.1377,340.9657288,2.226931334,0.063766427,2.089136839,0.001728492,0.27541256,0.016528925,0.414572537,6.706408501,0.657507122,1.242381811,0.028451428,14.95233727,0.494851649,13.16396427,0.024102425,0.023557784,0.252047151,0.159458071,0.05672944,1.381105542,13.16396427,3.419702053,1060.598877,soup bowl
ASC094,Cold cucumber soup (Thanda kheere ka soup),breakfast,asc_manual,201.4317169,48.02956772,4.580854416,2.98764348,1.990923285,3.344915867,0.877503157,1232.656738,523.237915,98.36711884,7.060829639,99.79180908,98.43505096,15.82902622,121.3151627,171.0171051,0.318450898,0.025936158,1.070687413,0.002602995,0.063651912,0.01705257,0.420775086,20.11670303,0.05460446,0.465830117,0,4.586853504,0,14.61399651,0.031366073,0.105716079,0.200358629,0.339660823,0.062891208,2.080073595,14.61399651,2.689900875,265.6842346,soup bowl
ASC095,Cold summer garden soup,breakfast,asc_manual,203.3811035,49.18648148,2.645667791,8.571334839,14.08133507,0.460521191,1.856644988,2460.768799,990.5249634,183.13974,10.11726379,43.93387604,86.53827667,38.89136887,9919.625,361.4266968,2.127833843,0.068469055,0.550570011,0.003879479,0.278794795,0.018892508,0.360325754,46.92508316,0.169299677,0.279055357,0,22.77915382,0,14.08972263,0.020553745,0.021807818,0.188387617,0.126742676,0.034087949,0.940830648,14.08972263,5.30973959,1029.931519,soup bowl
ASC096,Chapati/Roti,Lunch,asc_manual,844.75,202.3111115,35.64999771,5.875,3.561111212,1,6.31111145,1737.22229,796.666687,538.888855,6.833333492,17.21666718,175,69.44444275,1.161111116,172.7777863,2.277777672,0.266666681,29.51111031,0.003333333,1.655555606,0.015277778,1.583333254,25.61111259,0.304444432,7.461111546,0,0.833333373,0,16.23333359,0.233333334,0.083333328,1.316666722,0.483333319,0.138888896,0.422222197,16.23333359,0,209.527771,chapati
ASC097,Plain parantha/paratha,breakfast,asc_manual,1237.546265,298.3008423,30.69233513,5.055602074,16.85818481,0.860935092,5.433456898,2035.633179,3380.485352,10573.12012,0,14.81406212,150.6651917,59.90529633,62.0662384,148.8887939,1.977627635,0.231321305,25.40715027,0.002869784,1.425325871,0.013153175,1.363302588,0,8.069711685,6.423532486,0,1.734425426,0,13.97584534,0.200884849,0.071744591,1.133564472,0.416118592,0.119574316,0.3635059,13.97584534,0,135.8364258,parantha
ASC098,Potato parantha/paratha (Aloo ka parantha/paratha),breakfast,asc_manual,851.6143188,205.0423889,23.92007446,3.697914362,10.22027779,1.152383566,4.175279617,1241.03186,2032.346558,6381.789063,0,17.38222885,107.5610352,46.11192322,127.203125,272.8771667,1.523881555,0.1819783,15.42093563,0.002847835,0.936493278,0.014281124,0.948034883,0,4.847045898,4.017659664,0,4.416149616,0,16.02347374,0.143452823,0.050524116,1.04528439,0.392508119,0.117328003,0.872890472,16.02347374,8.542765617,295.4550781,parantha
ASC099,Radish parantha/paratha (Mooli ka parantha/paratha),breakfast,asc_manual,762.0002441,183.524231,20.54241562,3.297506809,9.52780056,1.30684495,4.324216366,1161.331055,1896.258911,5939.949219,0,23.74950409,98.84757996,41.97703552,127.0269699,206.4386292,1.390329599,0.15585424,14.22656441,0.003124563,0.870080352,0.015661968,0.883518577,0,4.511343479,3.715906382,0,4.38974762,0,20.73449516,0.12456163,0.051155653,0.798339486,0.315030813,0.106176145,1.281242013,20.73449516,8.436613083,223.8462067,parantha
ASC100,Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),breakfast,asc_manual,739.2868042,178.0704041,18.83708191,3.726067066,9.465125084,1.14768517,4.680958748,1168.136475,1868.376587,5892.405762,0,21.99806404,103.4342422,44.53414154,190.0313263,222.9447021,1.593226194,0.161851823,14.09159279,0.004589973,0.959954202,0.013743905,0.903613031,0,4.438656807,4.131536961,0,8.599985123,0,25.83957291,0.129518956,0.06725122,0.794115305,0.46708858,0.127171695,1.272416949,25.83957291,17.28424644,238.2506256,parantha
